CNES,CODUFMUN,REGSAUDE,MICR_REG,DISTRSAN,DISTRADM,TPGESTAO,PF_PJ,CPF_CNPJ,NIV_DEP,CNPJ_MAN,ESFERA_A,ATIVIDAD,RETENCAO,NATUREZA,CLIENTEL,TP_UNID,TURNO_AT,NIV_HIER,TERCEIRO,TP_LEITO,CODLEITO,QT_EXIST,QT_CONTR,QT_SUS,QT_NSUS,COMPETEN,NAT_JUR
"2589761","520140","001","","","","M","3","26878439000105","1","00000000000000","","04","","","01","05","06","","","1","08",2,0,0,2,"202103","2062"
"2589761","520140","001","","","","M","3","26878439000105","1","00000000000000","","04","","","01","05","06","","","3","66",1,0,0,1,"202103","2062"
"2589761","520140","001","","","","M","3","26878439000105","1","00000000000000","","04","","","01","05","06","","","2","33",2,0,2,0,"202103","2062"
"2589761","520140","001","","","","M","3","26878439000105","1","00000000000000","","04","","","01","05","06","","","1","13",1,0,0,1,"202103","2062"
"2589761","520140","001","","","","M","3","26878439000105","1","00000000000000","","04","","","01","05","06","","","2","32",9,0,0,9,"202103","2062"
"2589761","520140","001","","","","M","3","26878439000105","1","00000000000000","","04","","","01","05","06","","","2","42",1,0,0,1,"202103","2062"
"2589761","520140","001","","","","M","3","26878439000105","1","00000000000000","","04","","","01","05","06","","","3","85",4,0,0,4,"202103","2062"
"2589761","520140","001","","","","M","3","26878439000105","1","00000000000000","","04","","","01","05","06","","","1","03",1,0,0,1,"202103","2062"
"2589761","520140","001","","","","M","3","26878439000105","1","00000000000000","","04","","","01","05","06","","","3","75",12,0,4,8,"202103","2062"
"2589761","520140","001","","","","M","3","26878439000105","1","00000000000000","","04","","","01","05","06","","","1","02",12,0,0,12,"202103","2062"
"2589761","520140","001","","","","M","3","26878439000105","1","00000000000000","","04","","","01","05","06","","","1","09",4,0,0,4,"202103","2062"
"3225143","520140","001","","","","M","3","06155107000195","1","00000000000000","","04","","","03","62","05","","","1","11",6,0,4,2,"202103","2062"
"3642224","520140","","","","","M","3","00000000000000","3","37942539000170","","04","","","02","70","06","","","6","84",6,0,6,0,"202103","1031"
"5419662","520140","1","","","","M","3","00000000000000","3","02529964000157","","04","","","03","05","06","","","1","13",26,0,26,0,"202103","1023"
"5419662","520140","1","","","","M","3","00000000000000","3","02529964000157","","04","","","03","05","06","","","3","51",5,0,0,5,"202103","1023"
"5419662","520140","1","","","","M","3","00000000000000","3","02529964000157","","04","","","03","05","06","","","1","03",30,0,30,0,"202103","1023"
"5419662","520140","1","","","","M","3","00000000000000","3","02529964000157","","04","","","03","05","06","","","1","01",2,0,2,0,"202103","1023"
"5419662","520140","1","","","","M","3","00000000000000","3","02529964000157","","04","","","03","05","06","","","2","33",26,0,26,0,"202103","1023"
"5419662","520140","1","","","","M","3","00000000000000","3","02529964000157","","04","","","03","05","06","","","3","75",10,0,10,0,"202103","1023"
"5983967","520140","","","","","M","3","08799586000108","1","00000000000000","","04","","","03","36","05","","","7","07",1,0,1,0,"202103","2062"
"6315895","520140","","","","","M","3","02780488000223","1","00000000000000","","04","","","01","07","06","","","3","75",1,0,0,1,"202103","2062"
"6315895","520140","","","","","M","3","02780488000223","1","00000000000000","","04","","","01","07","06","","","1","02",2,0,0,2,"202103","2062"
"6392350","520140","","","","","M","3","11108871000140","1","00000000000000","","04","","","03","15","03","","","1","08",2,0,1,1,"202103","2062"
"6392350","520140","","","","","M","3","11108871000140","1","00000000000000","","04","","","03","15","03","","","7","07",4,0,3,1,"202103","2062"
"6634702","520140","","","","","M","3","00000000000000","3","37942539000170","","04","","","02","36","06","","","2","33",86,0,86,0,"202103","1031"
"6634702","520140","","","","","M","3","00000000000000","3","37942539000170","","04","","","02","36","06","","","3","96",6,0,0,6,"202103","1031"
"6812422","520140","","","","","M","3","00000000000000","3","37942539000170","","04","","","01","70","05","","","6","84",11,0,11,0,"202103","1031"
"6885268","520140","","","","","M","3","14083548000157","1","00000000000000","","04","","","01","07","03","","","7","73",30,0,0,30,"202103","2062"
"6885268","520140","","","","","M","3","14083548000157","1","00000000000000","","04","","","01","07","03","","","6","47",40,0,0,40,"202103","2062"
"7772173","520140","","","","","E","3","00000000000000","3","02529964000157","","03","","","02","07","06","","","6","47",108,0,108,0,"202103","1023"
"9490043","520140","","","","","M","3","16705941000160","1","00000000000000","","04","","","","05","06","","","6","47",80,0,64,16,"202103","2062"
"9490043","520140","","","","","M","3","16705941000160","1","00000000000000","","04","","","","05","06","","","1","03",4,0,3,1,"202103","2062"
"9490043","520140","","","","","M","3","16705941000160","1","00000000000000","","04","","","","05","06","","","1","09",20,0,16,4,"202103","2062"
"9490043","520140","","","","","M","3","16705941000160","1","00000000000000","","04","","","","05","06","","","2","33",8,0,6,2,"202103","2062"
"9680977","520140","1","","","","M","3","00000000000000","3","37942539000170","","04","","","03","05","06","","","3","78",10,0,0,10,"202103","1031"
"9680977","520140","1","","","","M","3","00000000000000","3","37942539000170","","04","","","03","05","06","","","1","13",2,0,2,0,"202103","1031"
"9680977","520140","1","","","","M","3","00000000000000","3","37942539000170","","04","","","03","05","06","","","1","03",30,0,30,0,"202103","1031"
"9680977","520140","1","","","","M","3","00000000000000","3","37942539000170","","04","","","03","05","06","","","3","75",20,0,0,20,"202103","1031"
"9680977","520140","1","","","","M","3","00000000000000","3","37942539000170","","04","","","03","05","06","","","2","33",120,0,120,0,"202103","1031"
"9680977","520140","1","","","","M","3","00000000000000","3","37942539000170","","04","","","03","05","06","","","5","45",30,0,30,0,"202103","1031"
"9680977","520140","1","","","","M","3","00000000000000","3","37942539000170","","04","","","03","05","06","","","3","51",161,0,120,41,"202103","1031"
"2442752","520150","14","","","","M","3","00000000000000","3","02186336000116","","04","","","03","05","06","","","4","10",1,0,1,0,"202103","1244"
"2442752","520150","14","","","","M","3","00000000000000","3","02186336000116","","04","","","03","05","06","","","3","66",1,0,1,0,"202103","1244"
"2442752","520150","14","","","","M","3","00000000000000","3","02186336000116","","04","","","03","05","06","","","4","43",1,0,1,0,"202103","1244"
"2442752","520150","14","","","","M","3","00000000000000","3","02186336000116","","04","","","03","05","06","","","2","33",12,0,12,0,"202103","1244"
"2442752","520150","14","","","","M","3","00000000000000","3","02186336000116","","04","","","03","05","06","","","5","45",2,0,2,0,"202103","1244"
"2442752","520150","14","","","","M","3","00000000000000","3","02186336000116","","04","","","03","05","06","","","1","03",2,0,2,0,"202103","1244"
"2361736","520160","1","","","","M","3","00000000000000","3","01318898000103","","04","","","01","05","06","","","4","10",2,0,2,0,"202103","1244"
"2361736","520160","1","","","","M","3","00000000000000","3","01318898000103","","04","","","01","05","06","","","4","43",1,0,1,0,"202103","1244"
"2361736","520160","1","","","","M","3","00000000000000","3","01318898000103","","04","","","01","05","06","","","2","33",9,0,9,0,"202103","1244"
"2361736","520160","1","","","","M","3","00000000000000","3","01318898000103","","04","","","01","05","06","","","5","45",5,0,5,0,"202103","1244"
"2381990","520170","10","","","","M","3","00000000000000","3","02125227000199","","04","","","03","05","06","","","5","45",4,0,4,0,"202103","1244"
"2381990","520170","10","","","","M","3","00000000000000","3","02125227000199","","04","","","03","05","06","","","3","66",1,0,1,0,"202103","1244"
"2381990","520170","10","","","","M","3","00000000000000","3","02125227000199","","04","","","03","05","06","","","5","68",2,0,2,0,"202103","1244"
"2381990","520170","10","","","","M","3","00000000000000","3","02125227000199","","04","","","03","05","06","","","6","47",1,0,1,0,"202103","1244"
"2381990","520170","10","","","","M","3","00000000000000","3","02125227000199","","04","","","03","05","06","","","4","10",5,0,5,0,"202103","1244"
"2381990","520170","10","","","","M","3","00000000000000","3","02125227000199","","04","","","03","05","06","","","1","13",2,0,2,0,"202103","1244"
"2381990","520170","10","","","","M","3","00000000000000","3","02125227000199","","04","","","03","05","06","","","1","03",3,0,3,0,"202103","1244"
"2381990","520170","10","","","","M","3","00000000000000","3","02125227000199","","04","","","03","05","06","","","2","33",10,0,10,0,"202103","1244"
"2381990","520170","10","","","","M","3","00000000000000","3","02125227000199","","04","","","03","05","06","","","4","43",3,0,3,0,"202103","1244"
"2381990","520170","10","","","","M","3","00000000000000","3","02125227000199","","04","","","03","05","06","","","1","06",3,0,3,0,"202103","1244"
"2361701","520180","1","","","","M","3","00000000000000","3","01215474000113","","04","","","01","20","06","","","2","33",9,0,9,0,"202103","1244"
"2382369","520215","0009","","","","M","3","00000000000000","3","00163147000100","","04","","","03","05","04","","","1","03",2,0,2,0,"202103","1244"
"2382369","520215","0009","","","","M","3","00000000000000","3","00163147000100","","04","","","03","05","04","","","5","45",2,0,2,0,"202103","1244"
"2382369","520215","0009","","","","M","3","00000000000000","3","00163147000100","","04","","","03","05","04","","","4","10",2,0,2,0,"202103","1244"
"2382369","520215","0009","","","","M","3","00000000000000","3","00163147000100","","04","","","03","05","04","","","2","33",4,0,4,0,"202103","1244"
"2381966","520235","10","","","","M","3","00000000000000","3","00007914000184","","04","","","01","05","06","","","5","45",3,0,3,0,"202103","1244"
"2381966","520235","10","","","","M","3","00000000000000","3","00007914000184","","04","","","01","05","06","","","1","03",1,0,1,0,"202103","1244"
"2381966","520235","10","","","","M","3","00000000000000","3","00007914000184","","04","","","01","05","06","","","2","33",10,0,10,0,"202103","1244"
"2381966","520235","10","","","","M","3","00000000000000","3","00007914000184","","04","","","01","05","06","","","4","10",2,0,2,0,"202103","1244"
"2381966","520235","10","","","","M","3","00000000000000","3","00007914000184","","04","","","01","05","06","","","4","43",1,0,1,0,"202103","1244"
"2535963","520250","0009","","","","M","3","00000000000000","3","01067081000100","","04","","","03","05","06","","","5","45",3,0,3,0,"202103","1244"
"2535963","520250","0009","","","","M","3","00000000000000","3","01067081000100","","04","","","03","05","06","","","4","10",2,0,2,0,"202103","1244"
"2535963","520250","0009","","","","M","3","00000000000000","3","01067081000100","","04","","","03","05","06","","","1","06",1,0,1,0,"202103","1244"
"2535963","520250","0009","","","","M","3","00000000000000","3","01067081000100","","04","","","03","05","06","","","2","33",8,0,8,0,"202103","1244"
"2535963","520250","0009","","","","M","3","00000000000000","3","01067081000100","","04","","","03","05","06","","","1","03",1,0,1,0,"202103","1244"
"2341093","520280","1","","","","M","3","00000000000000","3","01215839000100","","04","","","03","05","06","","","5","45",3,0,3,0,"202103","1244"
"2341093","520280","1","","","","M","3","00000000000000","3","01215839000100","","04","","","03","05","06","","","1","03",1,0,1,0,"202103","1244"
"2341093","520280","1","","","","M","3","00000000000000","3","01215839000100","","04","","","03","05","06","","","4","10",1,0,1,0,"202103","1244"
"2341093","520280","1","","","","M","3","00000000000000","3","01215839000100","","04","","","03","05","06","","","2","33",7,0,7,0,"202103","1244"
"2500132","520310","10","","","","M","3","00000000000000","3","01067131000159","","04","","","03","15","06","","","2","33",6,0,6,0,"202103","1244"
"2381885","520320","4","","","","M","3","00000000000000","3","02355675000189","","04","","","01","05","06","","","3","66",1,0,1,0,"202103","1244"
"2381885","520320","4","","","","M","3","00000000000000","3","02355675000189","","04","","","01","05","06","","","4","43",4,0,4,0,"202103","1244"
"2381885","520320","4","","","","M","3","00000000000000","3","02355675000189","","04","","","01","05","06","","","4","10",2,0,2,0,"202103","1244"
"2381885","520320","4","","","","M","3","00000000000000","3","02355675000189","","04","","","01","05","06","","","5","45",4,0,4,0,"202103","1244"
"2381885","520320","4","","","","M","3","00000000000000","3","02355675000189","","04","","","01","05","06","","","2","33",10,0,10,0,"202103","1244"
"2381885","520320","4","","","","M","3","00000000000000","3","02355675000189","","04","","","01","05","06","","","1","03",2,0,2,0,"202103","1244"
"6006914","520330","1","","","","M","3","00000000000000","3","01005917000141","","04","","","03","05","06","","","1","06",1,0,1,0,"202103","1244"
"6006914","520330","1","","","","M","3","00000000000000","3","01005917000141","","04","","","03","05","06","","","4","43",2,0,2,0,"202103","1244"
"6006914","520330","1","","","","M","3","00000000000000","3","01005917000141","","04","","","03","05","06","","","1","03",1,0,1,0,"202103","1244"
"6006914","520330","1","","","","M","3","00000000000000","3","01005917000141","","04","","","03","05","06","","","6","47",2,0,2,0,"202103","1244"
"6006914","520330","1","","","","M","3","00000000000000","3","01005917000141","","04","","","03","05","06","","","5","45",8,0,8,0,"202103","1244"
"6006914","520330","1","","","","M","3","00000000000000","3","01005917000141","","04","","","03","05","06","","","2","33",34,0,34,0,"202103","1244"
